country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
LaoPDR,0.771380007,0.762600005,0.762740016,0.777270019,0.780860007,0.786610007,0.797160029,0.810029984,0.811309993,0.816299975,0.81971997,0.82486999,0.832189977,0.834900022,0.844430029,0.85285002,0.865010023,0.877879977,0.889909983,0.900929987,0.912810028,0.922619998,0.934840024,0.943970025
Lebanon,1.04708004,,1.049270034,1.068169951,1.058949947,1.048480034,1.046839952,1.044340014,1.042840004,1.04568994,1.006579995,0.98040998,0.964789987,0.954419971,0.947139978,0.956839979,0.955739975,0.958980024,0.957790017,0.950269997,0.952440023,0.950600028,0.950179994,0.944700003
Liberia,,,,,,,,0.725380003,0.733799994,,,,,,,,,,,0.888920009,,,0.882309973,0.869449973
Libya,,,,,,,,,,,1.035159945,1.019140005,,1.084470034,1.060080051,,,,,,,,,
St.Lucia,1.043990016,1.068040013,,,,1.008970022,,1.034510016,1.06427002,1.042479992,1.06111002,1.033710003,0.952979982,1.029099941,1.005409956,1.012529969,,,,,,,,
LatinAmerica&Caribbean,1.01730001,1.016370058,1.014619946,1.013599992,1.009930015,1.011180043,1.010050058,1.010609984,1.013569951,1.010710001,1.011150002,1.020820022,1.020300031,1.019680023,1.020670056,1.027510047,1.026859999,1.027670026,1.02117002,1.020339966,1.022390008,1.020409942,1.020789981,
Leastdevelopedcountries:UNclassification,0.761529982,0.767880023,0.773580015,0.777289987,0.782199979,0.791689992,0.801609993,0.820370018,0.832040012,0.838639975,0.845189989,0.851819992,0.843800008,0.865549982,0.875220001,0.881609976,0.891460001,0.89647001,0.908299983,0.909399986,0.914049983,0.915099978,0.915449977,
Lowincome,0.752059996,0.755159974,0.754930019,0.753199995,0.750440001,0.757210016,0.758849978,0.777249992,0.785489976,0.791270018,0.795790017,0.804759979,0.800360024,0.824940026,0.838020027,0.846650004,0.856450021,0.867659986,0.878859997,0.888189971,0.895120025,0.902050018,0.903320014,0.904760003
Liechtenstein,,,,,,,,,,,,0.924030006,0.926190019,,0.935419977,0.924090028,0.906329989,0.921230018,0.88459003,0.892910004,0.912580013,,0.871039987,0.850310028
SriLanka,1.027140021,1.02967,1.036999941,1.028820038,,,,,,,,,,,,,,,0.997189999,0.995459974,1.017840028,1.017089963,,
Lowermiddleincome,0.793959975,0.803600013,0.812579989,0.815750003,0.820070028,0.832239985,0.840910017,0.851390004,0.856700003,0.863889992,0.873160005,0.914550006,0.914539993,0.920229971,0.927169979,0.934840024,0.949729979,0.962379992,0.967480004,0.973730028,0.979510009,1.006369948,1.008249998,1.010509968
Low&middleincome,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,1.276329994,1.256340027,1.23645997,,1.199480057,1.175580025,1.172739983,1.147349954,1.098170042,1.073719978,1.069159985,1.066390038,1.056270003,1.056789994,1.055809975,1.061980009,1.067880034,1.084679961,1.074650049,1.068369985,1.071349978,1.068660021,1.068220019,1.064290047
Late-demographicdividend,0.934199989,0.937460005,0.949259996,0.957319975,0.963150024,0.96675998,0.973029971,0.976859987,0.981379986,0.983299971,0.982370019,0.985130012,0.991050005,0.994780004,0.997020006,0.999109983,1.000570059,1.004480004,0.992389977,0.993860006,0.998920023,1.003239989,1.007089972,
Lithuania,,0.963959992,,1.017989993,1.011749983,1.005470037,0.996860027,0.99405998,0.989679992,0.986209989,0.981769979,0.980490029,0.990260005,0.992320001,0.994369984,0.994220018,0.99368,0.993770003,0.983349979,0.978110015,0.972440004,0.969009995,0.972230017,0.973469973
Luxembourg,,,,,,,,1.028570056,1.034999967,1.030900002,1.027950048,1.025589943,1.023630023,1.027590036,1.021460056,1.016360044,1.017950058,,1.021020055,1.026460052,1.020910025,1.017639995,1.015079975,
Latvia,1.028010011,1.021569967,1.047359943,1.037919998,1.038220048,1.035030007,1.018290043,1.015030026,1.011430025,1.005399942,0.99752003,0.988669991,0.987689972,0.992510021,0.997110009,1.000650048,0.999880016,0.996890008,0.986689985,0.97943002,0.980790019,0.978200018,0.983739972,0.991169989
"MacaoSAR,China",1.002850056,1.005409956,,,,,,1.007680058,1.005650043,1.014279962,1.004349947,1.001549959,0.989189982,0.989269972,0.997590005,0.981410027,0.981000006,0.988900006,0.986069977,0.984510005,0.985880017,0.984820008,0.984780014,0.987590015
St.Martin(Frenchpart),,,,,,,,,,,,,,,,,,,,,,,,
Morocco,0.704819977,0.714699984,0.726809978,0.740350008,0.750850022,0.761990011,0.780470014,0.808279991,0.831830025,0.85424,0.868089974,0.879769981,0.883780003,0.886449993,0.889909983,0.895039976,0.898310006,0.905210018,0.912670016,0.914009988,0.913209975,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,1.053429961,1.059309959,1.056229949,1.020429969,,,,0.987309992,1.00996995,1.014790058,1.016720057,1.021329999,1.029569983,1.024500012,1.027070045,1.016829967,1.013870001,1.011379957,1.014610052,1.011489987,1.010329962,1.00849998,1.006530046,1.001209974
Madagascar,,,,,,,,,,,,,,0.956520021,0.958639979,0.963569999,0.963949978,0.967989981,,0.971090019,0.976019979,,0.989830017,
Maldives,,,0.988979995,0.994409978,0.990700006,1.000749946,1.008470058,1.010529995,1.011319995,1.009850025,1.022269964,1.009829998,1.013589978,,,,,,,,,,,
MiddleEast&NorthAfrica,0.82822001,0.837450027,0.841970026,0.855889976,0.846400023,0.868740022,0.878750026,0.889779985,0.898760021,0.906650007,0.912850022,0.919560015,0.925580025,0.930980027,0.935249984,0.943960011,0.942499995,0.942260027,0.943480015,0.941799998,0.946870029,0.950320005,0.951929986,
Mexico,0.966430008,0.97398001,0.975510001,0.980490029,0.978959978,0.978439987,0.983929992,0.991840005,0.999689996,1.007439971,1.01662004,1.028609991,1.026219964,1.026319981,1.029019952,1.030279994,1.032389998,1.033900023,1.031890035,1.029770017,1.029160023,1.025840044,1.027580023,
MarshallIslands,,,,,,,,1.019009948,,,0.97586,1.04223001,0.987190008,1.149449944,1.001889944,0.990170002,1.031820059,1.013290048,,,,,,1.038560033
Middleincome,0.861959994,0.867919981,0.877240002,0.883480012,0.888939977,0.897889972,0.905070007,0.912509978,0.916570008,0.921039999,0.925450027,0.947679996,0.950500011,0.955030024,0.959599972,0.96469003,0.973089993,0.98111999,0.979359984,0.981719971,0.985830009,1.003469944,1.005820036,1.005929947
"Macedonia,FYR",,0.983129978,0.985090017,0.984549999,0.977720022,0.977530003,0.971679986,0.974009991,0.973179996,0.976300001,0.982159972,0.979330003,0.976559997,0.974849999,,0.968289971,0.964439988,0.968029976,0.97724998,,0.980960011,0.975090027,0.971180022,0.981159985
Mali,0.577080011,0.602919996,0.616519988,0.653029978,0.645030022,0.639720023,0.673080027,0.686160028,0.712740004,,,0.723119974,0.745739996,0.757870018,0.771440029,0.791299999,0.79569,0.804180026,0.821070015,0.832189977,,,0.852869987,0.878120005
Malta,0.947229981,0.949859977,0.938399971,0.94946003,1.000759959,0.983739972,0.990819991,0.967159986,0.991479993,0.973839998,0.986590028,0.990379989,0.96201998,0.966880023,0.988129973,0.974049985,0.980880022,,0.937189996,1.006960034,1.015130043,1.021970034,1.033139944,1.048769951
Myanmar,0.945949972,0.945370018,0.951259971,,,,,0.970579982,0.996249974,0.964110017,0.96758002,0.970589995,0.969139993,0.989300013,0.984939992,,,0.994229972,1.010900021,,,,0.992060006,
MiddleEast&NorthAfrica(excludinghighincome),0.825590014,0.834590018,0.838769972,0.853200018,0.842050016,0.865769982,0.876190007,0.887769997,0.896600008,0.903680027,0.909150004,0.915139973,0.919969976,0.924120009,0.929080009,0.939369977,0.938440025,0.939559996,0.94115001,0.939930022,0.944180012,0.948849976,0.95352,
Montenegro,,,,,,,,,,,,1.006860018,1.008579969,1.01662004,1.011839986,1.006629944,1.088099957,1.001009941,1.002760053,1.000859976,1.006440043,,,0.99188
Mongolia,,1.151729941,1.192149997,1.195690036,1.177549958,1.165809989,1.154549956,1.124840021,1.116750002,1.113549948,1.104859948,1.080970049,1.063949943,1.061329961,1.054929972,,,1.032619953,1.024150014,,,,,1.002570033
NorthernMarianaIslands,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,0.711730003,0.701089978,0.687150002,0.68550998,,,,0.728619993,0.743130028,0.759970009,0.778829992,,0.819029987,0.829410017,0.846050024,0.853219986,0.863749981,0.880649984,0.887229979,0.898310006,0.904089987,0.909020007,0.914879978,0.915709972
Mauritania,0.729250014,0.764150023,0.788119972,0.796909988,0.808149993,0.850239992,0.907989979,0.926720023,0.929180026,0.925970018,0.946950018,0.967859983,0.982959986,1.004580021,0.991320014,,1.014989972,1.009660006,1.010480046,1.012429953,1.004230022,1.021800041,1.021239996,1.020920038
Mauritius,,,,,1.01572001,,1.005180001,0.992630005,0.980929971,0.985450029,0.998579979,0.994859993,0.989440024,0.986930013,1.014330029,1.015130043,1.015470028,1.023419976,1.025810003,1.028300047,1.029410005,1.02421999,1.020589948,1.033560038
Malawi,,0.88270998,0.914240003,0.875760019,0.875779986,,,0.894729972,0.914719999,0.920539975,0.921580017,,0.974479973,0.974539995,0.986590028,0.984589994,0.980319977,0.986370027,0.999029994,1.002640009,0.997829974,0.995890021,0.996900022,0.993889987
Malaysia,1.022040009,1.02452004,1.03057003,1.031780005,,,1.032459974,1.022760034,1.035109997,1.033599973,1.038140059,1.052940011,1.052369952,1.04124999,1.03745997,1.035570025,1.037860036,1.036970019,1.036659956,1.043149948,1.028789997,1.035279989,1.038050056,1.04005003
NorthAmerica,1.000049949,0.995779991,0.997829974,1.006860018,0.999289989,1.015470028,1.032449961,1.028040051,1.001109958,1.007910013,1.003280044,1.00541997,1.010939956,1.007619977,1.005470037,1.00556004,1.002220035,1.011489987,1.003409982,1.007200003,0.99883002,1.000090003,1.006090045,
Namibia,1.059209943,1.049600005,1.040979981,1.032480001,1.031579971,1.033499956,1.033969998,1.029800057,1.028499961,1.031399965,1.030009985,1.027099967,1.030279994,1.028210044,1.033959985,1.030259967,,,,,,,,
NewCaledonia,,,,,,,,,,,,,,,,,,,,,,,,
Niger,0.543860018,0.563269973,,,0.603609979,0.614600003,0.625460029,0.638610005,0.644999981,0.652639985,0.656159997,0.668560028,0.674390018,0.691359997,0.700259984,0.708790004,0.737659991,0.750289977,0.780330002,0.787039995,0.80043,0.803979993,0.816510022,0.817619979
Nigeria,,,,,,,,0.829540014,0.821640015,0.834190011,0.818690002,,0.836149991,0.848290026,0.858160019,0.864960015,0.882860005,0.898220003,0.907790005,0.918969989,0.965629995,0.963739991,,
Nicaragua,,,,,,,1.078099966,1.067070007,1.068120003,1.06704998,1.053159952,,1.040089965,1.038339972,1.038140059,1.042140007,1.042449951,,1.035359979,,,,,
Netherlands,0.969079971,0.985430002,0.953689992,0.962750018,0.960489988,0.968689978,0.971629977,0.966499984,0.969060004,0.974380016,0.975799978,0.98111999,0.979279995,0.978209972,0.979149997,0.979120016,0.98040998,0.982819974,0.986850023,0.988219976,0.985499978,,,1.00466001
Norway,1.007310033,0.987789989,0.98514998,0.972259998,0.972350001,0.980769992,1.002799988,1.009989977,1.012830019,1.011309981,1.010779977,1.00948,1.014410019,1.006000042,1.001320004,0.994149983,0.990260005,0.989929974,0.993409991,0.995239973,0.994620025,0.98348999,0.982169986,0.982389987
Nepal,0.610889971,0.626139998,0.651660025,0.669650018,0.692290008,,,0.723330021,0.740310013,0.772419989,0.786930025,0.812279999,,0.866670012,0.907310009,0.937219977,0.954670012,0.963940024,1.009819984,1.031839967,1.050979972,1.060089946,1.070780039,1.078040004
Nauru,,,,,,,,,1.24811995,1.025470018,1.016420007,1.014580011,1.053460002,1.065400004,1.055080056,1.085870028,1.119639993,,,,1.003450036,,0.958490014,
NewZealand,0.990970016,0.997780025,1.011630058,0.989859998,1.026409984,1.023190022,1.030089974,1.027629972,1.03313005,,1.059649944,1.054839969,1.02955997,1.029600024,1.023259997,1.014080048,1.027549982,1.018640041,1.028319955,1.033220053,1.033609986,1.03658998,1.032389998,1.030169964
OECDmembers,0.986500025,0.985499978,0.984529972,0.987179995,0.986410022,0.990660012,0.995060027,0.993799984,0.988929987,0.99131,0.989740014,0.992089987,0.99466002,0.995480001,0.995779991,0.996410012,0.996930003,0.999570012,0.996819973,0.997650027,0.996320009,1.000030041,1.001860023,
Oman,0.911580026,0.94016999,0.963010013,0.971390009,0.956749976,0.984099984,0.988969982,0.986530006,0.975279987,0.975440025,0.960380018,0.950699985,,0.962080002,0.976999998,0.963530004,0.944549978,0.912370026,,0.968699992,1.00553,1.072350025,,1.050650001
Othersmallstates,0.987829983,0.983500004,0.979439974,0.972130001,0.972000003,0.968089998,0.965659976,0.964020014,0.963999987,0.965520024,0.963460028,0.966889977,0.964770019,0.96675998,0.974250019,0.978030026,0.983770013,0.985140026,0.982879996,0.977900028,0.988860011,0.994009972,0.994930029,
Pakistan,,,,,,,,,,,,,,,0.783500016,0.804310024,0.810060024,0.828909993,0.82020998,0.815859973,0.815869987,0.812969983,0.828379989,0.831170022
Panama,,,,,,,,1.006790042,1.003559947,1.006100059,1.003379941,,1.005660057,1.003379941,1.008149981,1.004469991,1.004819989,1.006010056,1.000040054,1.008820057,1.003110051,1.007840037,1.01493001,
Peru,,,,0.960259974,,,0.970719993,0.972379982,0.970160007,0.972880006,0.973670006,0.978550017,0.994889975,0.997240007,1.001899958,1.004080057,1.008059978,1.003280044,1.008209944,1.003329992,0.99022001,0.997179985,0.999149978,1.000419974
Philippines,,,,,,,1.024080038,1.028859973,,1.030339956,1.026190042,1.02433002,1.024979949,1.029620051,1.027740002,1.023839951,1.023219943,1.022189975,,,,1.031190038,,
Palau,,,,,,,,,,,,,0.997240007,,,,,,,,,1.006100059,1.007230043,
PapuaNewGuinea,0.823390007,0.837300003,0.835120022,0.84562999,,,0.836570024,,,,,,,,,,,,,,0.875540018,,,
Poland,1.000049949,0.989539981,0.989870012,0.99476999,0.994650006,0.988139987,0.989009976,0.988359988,0.986419976,0.984950006,0.98131001,0.975619972,1.003819942,0.992959976,0.988669991,0.989600003,0.991540015,0.992280006,0.991609991,0.992799997,0.994840026,0.981060028,0.980799973,
Pre-demographicdividend,0.781599998,0.781050026,0.785350025,0.787999988,0.792110026,0.794359982,0.794170022,0.802680016,0.805850029,0.809610009,0.806680024,0.820050001,0.812390029,0.829490006,0.837239981,0.84187001,0.851289988,0.859539986,0.866779983,0.865610003,0.871360004,0.876450002,0.87816,
PuertoRico,,,,,,,,,,,,,,,,,,1.030910015,1.044199944,1.038239956,1.060570002,1.040799975,1.039430022,
"Korea,Dem.People’sRep.",,,,,,,,,,,,,,,,,,0.999769986,,,,,,1.007560015
Portugal,,1.040369987,1.016330004,1.01493001,1.020799994,,1.016420007,1.01812005,1.010529995,1.019309998,1.004999995,1.01722002,1.019359946,1.019019961,1.013030052,1.004770041,0.997389972,1.00267005,0.99804002,0.994369984,0.984899998,0.975629985,0.968060017,0.966780007
Paraguay,,0.983969986,0.983080029,0.991869986,0.990459979,0.992619991,0.989650011,0.985029995,0.984539986,0.982739985,0.981090009,0.982569993,0.986720026,0.990949988,0.994229972,0.994650006,0.997730017,0.999719977,0.998019993,1.001610041,1.009320021,,,
WestBankandGaza,,,,0.97359997,0.981570005,0.995190024,,1.012120008,1.022819996,1.036689997,1.030660033,1.028270006,1.026260018,1.025629997,1.036859989,1.039549947,1.042840004,1.041910052,1.042569995,1.059409976,1.051769972,1.060449958,1.056429982,1.058889985
Pacificislandsmallstates,0.980059981,0.980970025,0.985549986,0.989220023,0.989600003,0.992820024,0.998650014,1.006049991,1.00940001,1.00485003,1.006489992,1.002560019,0.999159992,1.005310059,1.004089952,0.996360004,1.001870036,1.009729981,1.008049965,1.011019945,1.021139979,1.023800015,,
Post-demographicdividend,1.008219957,1.006119967,1.003550053,1.006669998,1.004870057,1.010210037,1.015519977,1.013470054,1.003550053,1.005730033,1.002879977,1.003589988,1.002490044,0.998629987,0.99970001,0.999469995,0.997319996,0.998780012,0.995109975,0.996299982,0.993189991,0.997990012,1.000059962,
FrenchPolynesia,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,1.038570046,1.034839988,1.001819968,0.986410022,0.992609978,,0.981230021,1.026309967,1.034019947,1.063940048,1.003589988,0.957989991,0.921130002,0.95381999,,1.114889979,1.124840021,1.089959979,1.024299979,,,,1.182880044,1.118880033
Romania,1.003299952,0.99770999,1.015679955,1.017249942,1.011620045,1.001009941,1.008319974,1.010540009,1.011279941,1.010100007,1.011240005,1.011279941,1.009269953,1.008520007,1.003960013,0.997060001,0.992659986,0.994260013,0.989329994,0.985249996,0.985390007,,,0.990149975
RussianFederation,,,1.015059948,,,,,,,,,0.999220014,,0.993089974,0.991209984,0.987999976,0.985090017,0.990769982,,0.991919994,0.991649985,0.993099988,0.990260005,0.990390003
Rwanda,0.947920024,,,,,,,0.959429979,0.942569971,0.964980006,0.976620018,0.97902,0.996569991,1.005570054,1.02094996,1.002200007,1.000970006,1.003029943,1.01086998,1.022959948,1.026049972,1.030619979,1.036569953,1.026010036
SouthAsia,0.703360021,0.723479986,0.736230016,0.740490019,0.749480009,0.762849987,0.775290012,0.787549973,0.794939995,0.804440022,0.822660029,0.891770005,0.886330009,0.900900006,0.908949971,0.920639992,0.941479981,0.960609972,0.963100016,0.973749995,0.978219986,1.027680039,1.028399944,
SaudiArabia,,,,,,,,,,,,,,0.96815002,,,,0.928529978,,,,0.902069986,0.876330018,
Sudan,,,,,,,,,,0.836250007,0.875569999,0.873600006,0.874759972,0.891349971,0.88924998,0.859700024,0.876760006,0.884150028,0.888610005,0.893980026,0.897759974,0.913160026,,
Senegal,0.697309971,,,,0.755519986,0.772490025,0.793829978,0.786310017,0.820710003,0.838119984,0.851629972,,0.895319998,0.91000998,0.926410019,,0.955250025,,0.995599985,1.011729956,,,,1.064630032
Singapore,,,,,,,,,,,,,,,,,,,,,,,,
SolomonIslands,0.816890001,0.819060028,0.837880015,,,,,0.882340014,0.889259994,,0.899619997,,,0.914629996,0.918370008,0.91723001,,,0.938690007,0.954060018,0.969070017,,,
SierraLeone,,,,,,,,,,0.701499999,,,,,,,,,,0.88617003,0.943080008,0.955370009,,0.968190014
ElSalvador,1,0.994979978,,,,,0.958039999,0.94806999,0.949819982,0.957719982,0.950810015,0.966250002,0.969799995,0.972090006,0.976279974,1.000360012,0.975170016,0.972079992,0.965659976,0.962360024,0.962890029,0.96983999,0.976490021,0.977909982
SanMarino,,,,,,,,,,,,,,,,,,1.026460052,1.063959956,1.003110051,1.01075995,,,
Somalia,,,,,,,,,,,,,,,,0.536819994,,,,,,,,
Serbia,,,,,,,,1.003900051,1.010769963,1.011199951,1.016450047,1.023820043,1.021000028,1.021610022,1.024389982,1.018980026,1.017519951,1.014330029,1.011819959,1.016790032,1.019150019,1.018419981,1.016160011,1.008820057
Sub-SaharanAfrica(excludinghighincome),0.828289986,0.829249978,0.831030011,0.831070006,0.834850013,0.834670007,0.833010018,0.840420008,0.841359973,0.845969975,0.841610014,0.850170016,0.855340004,0.864839971,0.874530017,0.879819989,0.889169991,0.897289991,0.903540015,0.900629997,0.905809999,0.910960019,0.911740005,
SouthSudan,,,,,,,,,,,,,,,,,,,,0.647279978,,,,0.685739994
Sub-SaharanAfrica,0.828320026,0.829289973,0.831070006,0.831099987,0.834879994,0.834699988,0.833029985,0.840449989,0.841390014,0.845990002,0.841629982,0.850189984,0.855359972,0.864849985,0.874549985,0.879840016,0.889190018,0.897310019,0.903550029,0.900640011,0.905820012,0.910969973,0.911750019,
Smallstates,0.992240012,0.987659991,0.985909998,0.981379986,0.98281002,0.981480002,0.97913003,0.97845,0.978439987,0.978269994,0.977999985,0.978810012,0.976119995,0.978129983,0.983870029,0.986240029,0.990830004,0.990719974,0.991209984,0.988089979,0.997039974,0.999890029,1.000859976,
SaoTomeandPrincipe,,,,,,,,,,,,0.989820004,0.976509988,0.980509996,,1.004840016,0.992460012,1.025380015,0.996619999,1.009299994,1.011479974,1.013560057,1.006500006,1.011520028
Suriname,1.063330054,1.02718997,,,,,,,,1.071589947,1.134080052,,,1.091560006,1.098430037,1.094959974,1.08386004,1.061699986,1.074239969,1.098709941,1.094110012,1.102869987,1.11093998,1.092049956
SlovakRepublic,,1.022779942,1.022950053,1.031720042,1.021810055,1.019680023,1.010890007,1.010149956,1.008299947,1.006649971,1.005390048,1.001670003,1.005980015,1.003800035,1.003710032,1.004320025,1.005200028,1.006579995,1.00425005,1.000849962,0.999149978,1.005280018,1.002519965,1.002020001
Slovenia,,1.021160007,1.018659949,1.017910004,1.018360019,1.016780019,1.017779946,1.015730023,1.029170036,1.011139989,0.997990012,0.990719974,0.993939996,0.989899993,0.992380023,0.990130007,0.99278003,0.995850027,0.992449999,0.992659986,0.997089982,1.000460029,0.999220014,
Sweden,1.022809982,1.081089973,1.07822001,1.087659955,1.098989964,1.10868001,1.150480032,1.152130008,1.152130008,1.147400022,1.124349952,1.107679963,1.013530016,0.996159971,0.996330023,0.994679987,0.994029999,0.993359983,0.991859972,0.992510021,0.9921,1.09800005,1.096109986,1.090929985
Swaziland,,,,,,,0.967339993,0.966750026,0.961300015,0.947820008,0.958720028,0.971220016,0.952950001,0.959699988,0.957459986,0.926859975,,0.944320023,0.939540029,0.917680025,0.930050015,0.933799982,0.939159989,
SintMaarten(Dutchpart),,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,0.999469995,1.006440043,1.021909952,1.008219957,1.020550013,,1.009600043,1.047490001,1.057929993,1.040130019,1.034940004,1.031720042,1.046919942,1.025269985,1.029080033,1.052889943,1.068379998,1.059080005,1.043059945,1.049000025,1.015730023,1.051540017,1.02857995,1.046159983
SyrianArabRepublic,0.865859985,0.881550014,0.88499999,0.891300023,0.90158999,0.910139978,0.917980015,0.917620003,0.922999978,0.925390005,0.931169987,0.946870029,0.95502001,0.964100003,0.972150028,0.982460022,0.986479998,0.988070011,0.98518002,0.984459996,0.986400008,0.987299979,,
TurksandCaicosIslands,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,0.447039992,0.448089987,0.457800001,0.487349987,0.510370016,0.538089991,0.563430011,0.582149982,0.595860004,0.602609992,0.600430012,0.614059985,0.617420018,0.645690024,0.640070021,0.640370011,0.662060022,0.681959987,0.697260022,,,
EastAsia&Pacific(IDA&IBRDcountries),0.902230024,0.904770017,0.921199977,0.929109991,0.937510014,0.944679976,0.952250004,0.962100029,0.96758002,0.971809983,0.971449971,0.973380029,0.980669975,0.984889984,0.988650024,0.98901999,0.991900027,0.994679987,0.990890026,0.993539989,0.995000005,0.995769978,0.999100029,
Europe&CentralAsia(IDA&IBRDcountries),0.97311002,0.972159982,0.973590016,0.972419977,0.972519994,0.97250998,0.968140006,0.964519978,0.965690017,0.960910022,0.959110022,0.958039999,0.964179993,0.96517998,0.968980014,0.970860004,0.974780023,0.980910003,0.979960024,0.979460001,0.984030008,0.985490024,0.986140013,
Togo,0.593349993,,0.59491998,0.608720005,0.616999984,0.632000029,,0.668519974,0.690150023,0.700179994,0.71341002,0.721310019,0.735109985,0.74405998,0.756380022,0.755100012,,,,,,,,
Thailand,0.97398001,0.974720001,,,,,,,,0.976509988,0.986549973,,1.016790032,1.007300019,1.020359993,1.024180055,1.020320058,1.022220016,1.016680002,1.016080022,1.014569998,1.024080038,1.024639964,0.941510022
Tajikistan,,,,,,,,0.897409976,0.888639987,0.871619999,0.875999987,0.879890025,0.8847,0.883780003,0.878840029,0.889580011,0.908829987,0.917280018,0.908630013,0.913089991,0.926599979,0.929560006,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,0.970350027,
LatinAmerica&theCaribbean(IDA&IBRDcountries),1.016520023,1.015849948,1.014289975,1.013249993,1.010139942,1.011059999,1.010089993,1.010800004,1.013900042,1.010879993,1.011649966,1.021579981,1.020760059,1.020050049,1.02094996,1.027989984,1.027259946,1.028010011,1.021309972,1.020449996,1.022340059,1.02046001,1.020969987,
Timor-Leste,,,,,,,,,,,,,0.927410007,0.93088001,,,0.954200029,0.956579983,0.97420001,0.979669988,0.984210014,0.996100008,1.018939972,1.018839955
MiddleEast&NorthAfrica(IDA&IBRDcountries),0.824180007,0.83326,0.837490022,0.851999998,0.840619981,0.864369988,0.874750018,0.886300027,0.895039976,0.901979983,0.907540023,0.91358,0.918449998,0.92264998,0.927489996,0.937849998,0.936850011,0.937969983,0.939580023,0.938130021,0.942560017,0.947160006,0.95194,
Tonga,,0.995159984,,,,,1.045670033,1.035789967,1.021569967,1.019930005,1.020499945,,,,0.980970025,0.843720019,0.990989983,1.113559961,1.020339966,0.977299988,1.01572001,1.016749978,1.036170006,
SouthAsia(IDA&IBRD),0.703360021,0.723479986,0.736230016,0.740490019,0.749480009,0.762849987,0.775290012,0.787549973,0.794939995,0.804440022,0.822660029,0.891770005,0.886330009,0.900900006,0.908949971,0.920639992,0.941479981,0.960609972,0.963100016,0.973749995,0.978219986,1.027680039,1.028399944,
Sub-SaharanAfrica(IDA&IBRDcountries),0.828320026,0.829289973,0.831070006,0.831099987,0.834879994,0.834699988,0.833029985,0.840449989,0.841390014,0.845990002,0.841629982,0.850189984,0.855359972,0.864849985,0.874549985,0.879840016,0.889190018,0.897310019,0.903550029,0.900640011,0.905820012,0.910969973,0.911750019,
TrinidadandTobago,1.009160042,1.011849999,,,,,,,,,,,1.010710001,,,,,,,,,,,
Tunisia,0.870850027,0.885249972,0.902620018,0.914179981,0.927160025,0.93700999,,0.962069988,0.980830014,0.985000014,0.983529985,1.002699971,,1.02049005,1.022770047,,1.019189954,1.020249963,1.018839955,1.008929968,,,,
Turkey,0.790139973,0.791899979,0.802919984,0.796630025,,0.805079997,,0.797519982,0.818599999,0.818939984,0.81983,0.822149992,0.853399992,0.889810026,0.897859991,0.907260001,0.926789999,0.944000006,0.947790027,0.94986999,0.964860022,0.977230012,0.981000006,0.980560005
Tuvalu,,,,,,,,,,1.128790021,,,,,,,,,,,,,1.114779949,1.129179955
Tanzania,0.957210004,0.960049987,0.967899978,0.971000016,0.975950003,0.978500009,,,,,,,,,,,,,0.958079994,,0.97823,0.99605,,
Uganda,0.765290022,,0.897809982,,,0.864390016,,,,,,,0.966059983,,,0.979059994,,,,,,,,
Ukraine,,1.039430022,1.040449977,,,,,1.025020003,1.008020043,0.996100008,1.005319953,1.000200033,0.991460025,0.948159993,0.989419997,0.997210026,0.988279998,0.986339986,0.985849977,0.985379994,0.992049992,0.987940013,0.995800018,
Uppermiddleincome,0.930209994,0.933920026,0.944729984,0.952839971,0.95885998,0.96509999,0.969120026,0.973670006,0.978009999,0.980579972,0.980979979,0.984340012,0.990790009,0.996410012,0.999230027,1.00237,1.003299952,1.006039977,0.995840013,0.993390024,0.995580018,1.000560045,1.003520012,1.000540018
Uruguay,,,1.068950057,1.074599981,,,1.120440006,1.062870026,1.050789952,1.049430013,1.044849992,1.055780053,1.055600047,1.054309964,1.056319952,0.978900015,1.038779974,1.03805995,1.041419983,,,,1.036900043,
UnitedStates,,0.996420026,0.998679996,1.00830996,0.999890029,,1.036350012,,1.000120044,1.008200049,1.003710032,1.006629944,1.013260007,1.009989977,1.007449985,1.007539988,1.003810048,1.013849974,1.004789948,1.00869,0.998399973,0.999539971,1.006090045,
Uzbekistan,,,,,,,,0.989950001,0.98168999,,,0.97992003,0.973590016,0.978100002,0.982580006,0.988449991,0.992259979,0.996900022,0.99259001,0.986060023,0.986020029,0.983709991,0.981930017,0.98131001
St.VincentandtheGrenadines,,,,,,,,,1.062680006,1.022490025,1.010030031,1.010069966,1.000360012,1.015290022,,1.019180059,1.000010014,0.979139984,0.97070998,0.952910006,0.962390006,0.951849997,0.970239997,0.974569976
