country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Tonga,25.53,24.9246,24.3192,23.7138,23.1084,22.503,22.2556,22.0082,21.7608,21.5134,21.266,20.8098,20.3536,19.8974,19.4412,18.985,18.5084,18.0318,17.5552,17.0786,16.602,16.0212,15.4404,14.8596
SouthAsia(IDA&IBRD),97.95760551,94.6726497,91.37385293,88.04687194,84.69427388,81.31316068,78.08007635,74.84411239,71.61639513,68.40907784,65.20615532,62.38162222,59.56598158,56.75826406,53.93738535,51.12331404,48.69734846,46.2801028,43.87190431,41.47975806,39.08180528,37.04774956,34.99719038,32.92774382
Sub-SaharanAfrica(IDA&IBRDcountries),137.9318491,136.9065707,135.8512929,134.7557757,133.6071111,132.4181243,131.2083807,130.0076046,128.8432163,127.721727,126.647857,124.8769776,123.1463348,121.4439979,119.737223,118.0544568,116.1761787,114.2848017,112.3696569,110.405578,108.4256977,105.8680979,103.3080092,100.7494081
TrinidadandTobago,56.07,53.7158,51.3616,49.0074,46.6532,44.299,43.1252,41.9514,40.7776,39.6038,38.43,38.3616,38.2932,38.2248,38.1564,38.088,37.4314,36.7748,36.1182,35.4616,34.805,33.4818,32.1586,30.8354
Tunisia,17.069,15.589,14.109,12.629,11.149,9.669,8.9534,8.2378,7.5222,6.8066,6.091,6.0814,6.0718,6.0622,6.0526,6.043,6.1904,6.3378,6.4852,6.6326,6.78,6.7884,6.7968,6.8052
Turkey,60.833,59.2568,57.6806,56.1044,54.5282,52.952,51.3856,49.8192,48.2528,46.6864,45.12,44.0312,42.9424,41.8536,40.7648,39.676,38.066,36.456,34.846,33.236,31.626,30.021,28.416,26.811
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,139.513,138.2674,137.0218,135.7762,134.5306,133.285,133.0262,132.7674,132.5086,132.2498,131.991,131.6802,131.3694,131.0586,130.7478,130.437,128.8914,127.3458,125.8002,124.2546,122.709,121.0462,119.3834,117.7206
Uganda,201.296,199.2398,197.1836,195.1274,193.0712,191.015,187.3194,183.6238,179.9282,176.2326,172.537,168.0156,163.4942,158.9728,154.4514,149.93,145.2736,140.6172,135.9608,131.3044,126.648,120.7472,114.8464,108.9456
Ukraine,57.7,54.8676,52.0352,49.2028,46.3704,43.538,40.6862,37.8344,34.9826,32.1308,29.279,29.5054,29.7318,29.9582,30.1846,30.411,29.9194,29.4278,28.9362,28.4446,27.953,26.419,24.885,23.351
Uppermiddleincome,40.03203119,39.60120878,39.11807842,38.48267312,37.58806672,36.53095977,35.80587713,34.84339737,33.66452706,32.30208547,30.78543127,29.60820937,28.66814123,28.04241126,27.69733475,27.61027256,27.88149702,28.27059654,28.68944005,29.15275134,29.65946028,29.98570832,30.2268373,30.32283214
Uruguay,70.601,69.9376,69.2742,68.6108,67.9474,67.284,66.5246,65.7652,65.0058,64.2464,63.487,63.0382,62.5894,62.1406,61.6918,61.243,60.5912,59.9394,59.2876,58.6358,57.984,57.2492,56.5144,55.7796
UnitedStates,59.612,57.9556,56.2992,54.6428,52.9864,51.33,49.7042,48.0784,46.4526,44.8268,43.201,42.4946,41.7882,41.0818,40.3754,39.669,37.7398,35.8106,33.8814,31.9522,30.023,27.0666,24.1102,21.1538
Uzbekistan,58.055,54.5664,51.0778,47.5892,44.1006,40.612,36.158,31.704,27.25,22.796,18.342,18.2748,18.2076,18.1404,18.0732,18.006,18.0554,18.1048,18.1542,18.2036,18.253,18.0354,17.8178,17.6002
St.VincentandtheGrenadines,87.951,85.5894,83.2278,80.8662,78.5046,76.143,73.8354,71.5278,69.2202,66.9126,64.605,63.4696,62.3342,61.1988,60.0634,58.928,58.044,57.16,56.276,55.392,54.508,53.1164,51.7248,50.3332
"Venezuela,RB",94.939,94.0614,93.1838,92.3062,91.4286,90.551,90.0334,89.5158,88.9982,88.4806,87.963,86.8812,85.7994,84.7176,83.6358,82.554,82.2228,81.8916,81.5604,81.2292,80.898,80.2826,79.6672,79.0518
BritishVirginIslands,,,,,,,,,,,,,,,,,,,,,,,,
VirginIslands(U.S.),77.021,74.5186,72.0162,69.5138,67.0114,64.509,61.496,58.483,55.47,52.457,49.444,49.5452,49.6464,49.7476,49.8488,49.95,49.4166,48.8832,48.3498,47.8164,47.283,45.7366,44.1902,42.6438
Vietnam,33.808,32.9962,32.1844,31.3726,30.5608,29.749,29.3812,29.0134,28.6456,28.2778,27.91,28.4872,29.0644,29.6416,30.2188,30.796,31.849,32.902,33.955,35.008,36.061,37.0902,38.1194,39.1486
Vanuatu,69.822,68.2506,66.6792,65.1078,63.5364,61.965,60.5196,59.0742,57.6288,56.1834,54.738,53.3272,51.9164,50.5056,49.0948,47.684,47.1094,46.5348,45.9602,45.3856,44.811,44.1226,43.4342,42.7458
World,64.89969621,64.22504426,63.43943248,62.44438004,61.18825797,59.76772908,58.67524205,57.41847492,56.0287415,54.48115877,52.83088696,51.40532902,50.15197051,49.14796255,48.34277729,47.75138753,47.41338155,47.12442891,46.80907777,46.44942008,46.06721748,45.51448994,44.88308495,44.15033877
Samoa,33.669,35.954,38.239,40.524,42.809,45.094,43.4742,41.8544,40.2346,38.6148,36.995,35.9308,34.8666,33.8024,32.7382,31.674,30.9894,30.3048,29.6202,28.9356,28.251,26.9306,25.6102,24.2898
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen,Rep.",146.24,139.255,132.27,125.285,118.3,111.315,106.307,101.299,96.291,91.283,86.275,84.6464,83.0178,81.3892,79.7606,78.132,75.5556,72.9792,70.4028,67.8264,65.25,63.7318,62.2136,60.6954
SouthAfrica,90.796,88.7538,86.7116,84.6694,82.6272,80.585,78.6124,76.6398,74.6672,72.6946,70.722,68.4096,66.0972,63.7848,61.4724,59.16,57.5004,55.8408,54.1812,52.5216,50.862,48.7214,46.5808,44.4402
Zambia,162.66,158.8654,155.0708,151.2762,147.4816,143.687,143.6048,143.5226,143.4404,143.3582,143.276,139.0234,134.7708,130.5182,126.2656,122.013,118.2768,114.5406,110.8044,107.0682,103.332,98.1738,93.0156,87.8574
Zimbabwe,111.02,110.8408,110.6616,110.4824,110.3032,110.124,109.553,108.982,108.411,107.84,107.269,109.3162,111.3634,113.4106,115.4578,117.505,116.6702,115.8354,115.0006,114.1658,113.331,111.8664,110.4018,108.9372
